model,threshold,nb_model,nb_treat_all,nb_treat_none
bidmc_preop,0.75,0.0,-2.706870229007633,0.0
bidmc_preop,0.76,0.0,-2.861323155216285,0.0
bidmc_preop,0.77,0.0,-3.0292067706604713,0.0
bidmc_preop,0.78,0.0,-3.2123525329632203,0.0
bidmc_preop,0.79,0.0,-3.412940748818612,0.0
bidmc_preop,0.8,0.0,-3.6335877862595427,0.0
bidmc_preop,0.81,0.0,-3.8774608276416243,0.0
bidmc_preop,0.8200000000000001,0.0,-4.148430873621715,0.0
bidmc_preop,0.8300000000000001,0.0,-4.45127974854064,0.0
bidmc_preop,0.84,0.0,-4.791984732824427,0.0
bidmc_preop,0.85,0.0,-5.1781170483460555,0.0
bidmc_preop,0.86,0.0,-5.619411123227917,0.0
bidmc_preop,0.87,0.0,-6.128596594245449,0.0
bidmc_preop,0.88,0.0,-6.72264631043257,0.0
bidmc_preop,0.89,0.0,-7.424705065926441,0.0
bidmc_preop,0.9,0.0,-8.267175572519086,0.0
eicu_setA,0.01,0.07634361871650007,0.07662958510416137,0.0
eicu_setA,0.02,0.06650803364743177,0.06720743801338751,0.0
eicu_setA,0.03,0.05554030104091261,0.05759101984857706,0.0
eicu_setA,0.04,0.046307506053268756,0.047774259638666404,0.0
eicu_setA,0.05,0.039044808893158575,0.03775083079275763,0.0
eicu_setA,0.06,0.03396963656610249,0.027514137503318895,0.0
eicu_setA,0.07,0.02843884746563806,0.01705730027217177,0.0
eicu_setA,0.08,0.022893098058904993,0.006373140492521467,0.0
eicu_setA,0.09,0.01781288184715267,-0.004545835985582683,0.0
eicu_setA,0.1,0.012665300800894015,-0.015707456385422508,0.0
eicu_setA,0.11,0.00809055731927566,-0.02711989971559578,0.0
eicu_setA,0.12,0.0037674190216563166,-0.03879171675781845,0.0
eicu_setA,0.13,-0.00017769100177049413,-0.050731851433195696,0.0
eicu_setA,0.14,-0.004075939826826712,-0.0629496636591631,0.0
eicu_setA,0.15,-0.008403361344537827,-0.07545495381985912,0.0
eicu_setA,0.16,-0.012026714205890965,-0.08825798898438128,0.0
eicu_setA,0.17,-0.016132325913824797,-0.10136953102033766,0.0
eicu_setA,0.18,-0.01954308609951437,-0.11480086676448809,0.0
eicu_setA,0.19,-0.023511746675588474,-0.12856384042824723,0.0
eicu_setA,0.2,-0.026494691748929038,-0.14267088843360032,0.0
eicu_setA,0.21,-0.029192433826632495,-0.15713507689478512,0.0
eicu_setA,0.22,-0.032771227034590796,-0.17197014198317984,0.0
eicu_setA,0.23,-0.03560604044865546,-0.1871905334375068,0.0
eicu_setA,0.24,-0.03754497064042112,-0.20281146150905294,0.0
eicu_setA,0.25,-0.040727633947972915,-0.218848947662507,0.0
eicu_setA,0.26,-0.04287878864150051,-0.23531987938767607,0.0
eicu_setA,0.27,-0.044586247279537285,-0.25224206951627437,0.0
eicu_setA,0.28,-0.0463359615901989,-0.2696343204817782,0.0
eicu_setA,0.29,-0.049113455176954826,-0.28751649400969054,0.0
eicu_setA,0.3,-0.05028869435649097,-0.30590958678125757,0.0
eicu_setA,0.31,-0.050736784708781776,-0.3248358126766381,0.0
eicu_setA,0.32,-0.05160343146385021,-0.344318692274824,0.0
eicu_setA,0.33,-0.05132838322820617,-0.36438315036847807,0.0
eicu_setA,0.34,-0.05347195177703655,-0.38505562234375806,0.0
eicu_setA,0.35000000000000003,-0.05435763714772841,-0.40636417037981587,0.0
eicu_setA,0.36,-0.054817005028869444,-0.42833861054200045,0.0
eicu_setA,0.37,-0.05505148604422213,-0.45101065197917506,0.0
eicu_setA,0.38,-0.05530554737771797,-0.4744140495917423,0.0
eicu_setA,0.39,-0.05343059274706955,-0.49858477171619725,0.0
eicu_setA,0.4,-0.05364127398025704,-0.5235611845781338,0.0
eicu_setA,0.41000000000000003,-0.051081064870205924,-0.5493842555031869,0.0
eicu_setA,0.42,-0.04977488905016666,-0.5760977771497935,0.0
eicu_setA,0.43,-0.05006976371829181,-0.6037486153454039,0.0
eicu_setA,0.44,-0.04903812894127665,-0.6323869834765719,0.0
eicu_setA,0.45,-0.04857854010396383,-0.6620667468125094,0.0
eicu_setA,0.46,-0.049136676255320325,-0.6928457606423708,0.0
eicu_setA,0.47000000000000003,-0.04896734221966073,-0.724786246692227,0.0
eicu_setA,0.48,-0.04785305958708827,-0.7579552129747698,0.0
eicu_setA,0.49,-0.043864742768032886,-0.7924249230330984,0.0
eicu_setA,0.5,-0.04414229837958651,-0.8282734214937606,0.0
eicu_setA,0.51,-0.04211630638472562,-0.8655851239732251,0.0
eicu_setA,0.52,-0.04058794313031602,-0.9044514807226673,0.0
eicu_setA,0.53,-0.0396127493134345,-0.9449717249933625,0.0
eicu_setA,0.54,-0.038344117194522506,-0.9872537190149573,0.0
eicu_setA,0.55,-0.0379752074667329,-1.0314149127708454,0.0
eicu_setA,0.56,-0.03604869706564623,-1.0775834335156371,0.0
eicu_setA,0.5700000000000001,-0.03512411908154913,-1.1258993273183266,0.0
eicu_setA,0.58,-0.03415551357439976,-1.1765159779687624,0.0
eicu_setA,0.59,-0.031122659894879806,-1.2296017335289762,0.0
eicu_setA,0.6,-0.029986962190352014,-1.2853417768672006,0.0
eicu_setA,0.61,-0.027751909107841314,-1.3439402839663597,0.0
eicu_setA,0.62,-0.026997088549274097,-1.405622923018106,0.0
eicu_setA,0.63,-0.026402823012992502,-1.4706397587753521,0.0
eicu_setA,0.64,-0.026199788911653324,-1.5392686409635565,0.0
eicu_setA,0.65,-0.025277386052204462,-1.6118191735625154,0.0
eicu_setA,0.66,-0.02348996965148511,-1.688637384549648,0.0
eicu_setA,0.67,-0.023812345846244157,-1.7701112446875165,0.0
eicu_setA,0.68,-0.02325852113987708,-1.8566772210840012,0.0
eicu_setA,0.6900000000000001,-0.020289715751716855,-1.9488280991834854,0.0
eicu_setA,0.7000000000000001,-0.020177562550443916,-2.047122369156268,0.0
eicu_setA,0.71,-0.01995491358437004,-2.152195554299587,0.0
eicu_setA,0.72,-0.020168693292179976,-2.2647739669531433,0.0
eicu_setA,0.73,-0.01748722087705138,-2.385691521284741,0.0
eicu_setA,0.74,-0.017278679599409714,-2.515910425949539,0.0
eicu_setA,0.75,-0.014527845036319615,-2.656546842987521,0.0
eicu_setA,0.76,-0.012789470416589063,-2.8089029614453347,0.0
eicu_setA,0.77,-0.012624810708819552,-2.974507438029914,0.0
eicu_setA,0.78,-0.011496977598672516,-3.1551668670312742,0.0
eicu_setA,0.79,-0.010483463267966904,-3.3530319559375257,0.0
eicu_setA,0.8,-0.005401378282734217,-3.570683553734402,0.0
eicu_setA,0.81,-0.005479801197910033,-3.811245846036213,0.0
eicu_setA,0.8200000000000001,-0.005711802321971817,-4.078537281927114,0.0
eicu_setA,0.8300000000000001,-0.005905360840555262,-4.377274769099298,0.0
eicu_setA,0.84,-0.006844850065189047,-4.713354442168001,0.0
eicu_setA,0.85,-0.00403551251008878,-5.094244738312534,0.0
eicu_setA,0.86,-0.002155229758135327,-5.529547933906287,0.0
eicu_setA,0.87,-0.0015043626516899004,-6.031820851899078,0.0
eicu_setA,0.88,-0.0010554417334078352,-6.617805922890669,0.0
eicu_setA,0.89,-0.0017101542525271344,-7.3103337340625485,0.0
eicu_setA,0.9,-0.0005587632706276777,-8.141367107468806,0.0
eicu_setC,0.01,0.07647907647907648,0.07662958510416137,0.0
eicu_setC,0.02,0.06725685245228655,0.06720743801338751,0.0
eicu_setC,0.03,0.05824963085141313,0.05759101984857706,0.0
eicu_setC,0.04,0.04997050971627242,0.047774259638666404,0.0
eicu_setC,0.05,0.04261305153365813,0.03775083079275763,0.0
eicu_setC,0.06,0.03734203049024542,0.027514137503318895,0.0
eicu_setC,0.07,0.031935624062469324,0.01705730027217177,0.0
eicu_setC,0.08,0.02780859523674558,0.006373140492521467,0.0
eicu_setC,0.09,0.02591392589530045,-0.004545835985582683,0.0
eicu_setC,0.1,0.024275159868380206,-0.015707456385422508,0.0
eicu_setC,0.11,0.022685370238217317,-0.02711989971559578,0.0
eicu_setC,0.12,0.021351529826106094,-0.03879171675781845,0.0
eicu_setC,0.13,0.019927082463610808,-0.050731851433195696,0.0
eicu_setC,0.14,0.018465176920044873,-0.0629496636591631,0.0
eicu_setC,0.15,0.019195161767444915,-0.07545495381985912,0.0
eicu_setC,0.16,0.018448057188977286,-0.08825798898438128,0.0
eicu_setC,0.17,0.017485475521007477,-0.10136953102033766,0.0
eicu_setC,0.18,0.017944023731539235,-0.11480086676448809,0.0
eicu_setC,0.19,0.017121610341949325,-0.12856384042824723,0.0
eicu_setC,0.2,0.016204134848202642,-0.14267088843360032,0.0
eicu_setC,0.21,0.01443825430094471,-0.15713507689478512,0.0
eicu_setC,0.22,0.014207869488182395,-0.17197014198317984,0.0
eicu_setC,0.23,0.013526425148701178,-0.1871905334375068,0.0
eicu_setC,0.24,0.012841752360039604,-0.20281146150905294,0.0
eicu_setC,0.25,0.010864841373315951,-0.218848947662507,0.0
eicu_setC,0.26,0.010631603851942836,-0.23531987938767607,0.0
eicu_setC,0.27,0.010930328088442784,-0.25224206951627437,0.0
eicu_setC,0.28,0.01030607810268827,-0.2696343204817782,0.0
eicu_setC,0.29,0.010330562252261942,-0.28751649400969054,0.0
eicu_setC,0.3,0.009232897852752574,-0.30590958678125757,0.0
eicu_setC,0.31,0.008818742053819429,-0.3248358126766381,0.0
eicu_setC,0.32,0.008425273629660468,-0.344318692274824,0.0
eicu_setC,0.33,0.007708709201246513,-0.36438315036847807,0.0
eicu_setC,0.34,0.006671294806888027,-0.38505562234375806,0.0
eicu_setC,0.35000000000000003,0.005945814290012464,-0.40636417037981587,0.0
eicu_setC,0.36,0.005145278450363196,-0.42833861054200045,0.0
eicu_setC,0.37,0.00421289767536741,-0.45101065197917506,0.0
eicu_setC,0.38,0.0029500297406256943,-0.4744140495917423,0.0
eicu_setC,0.39,0.0023052801602398707,-0.49858477171619725,0.0
eicu_setC,0.4,0.0014900353883404729,-0.5235611845781338,0.0
eicu_setC,0.41000000000000003,0.0013385063657973739,-0.5493842555031869,0.0
eicu_setC,0.42,0.001008342913661441,-0.5760977771497935,0.0
eicu_setC,0.43,0.0011992170778968281,-0.6037486153454039,0.0
eicu_setC,0.44,0.0013303887395897083,-0.6323869834765719,0.0
eicu_setC,0.45,0.0010159332193230499,-0.6620667468125094,0.0
eicu_setC,0.46,0.0009381704296958534,-0.6928457606423708,0.0
eicu_setC,0.47000000000000003,0.0008926155392416986,-0.724786246692227,0.0
eicu_setC,0.48,0.0008166540109173747,-0.7579552129747698,0.0
eicu_setC,0.49,0.0004090293222895416,-0.7924249230330984,0.0
eicu_setC,0.5,0.00018625442354255905,-0.8282734214937606,0.0
eicu_setC,0.51,-3.801110684542033e-05,-0.8655851239732251,0.0
eicu_setC,0.52,0.00013969081765691932,-0.9044514807226673,0.0
eicu_setC,0.53,0.00013870010263807584,-0.9449717249933625,0.0
eicu_setC,0.54,0.00012147027622340807,-0.9872537190149573,0.0
eicu_setC,0.55,0.0003311189751867717,-1.0314149127708454,0.0
eicu_setC,0.56,0.0001354577625764066,-1.0775834335156371,0.0
eicu_setC,0.5700000000000001,0.00037250884708511827,-1.1258993273183266,0.0
eicu_setC,0.58,0.00037250884708511827,-1.1765159779687624,0.0
eicu_setC,0.59,0.00018625442354255913,-1.2296017335289762,0.0
eicu_setC,0.6,0.00018625442354255913,-1.2853417768672006,0.0
eicu_setC,0.61,0.00018625442354255913,-1.3439402839663597,0.0
eicu_setC,0.62,0.00018625442354255913,-1.405622923018106,0.0
eicu_setC,0.63,0.0,-1.4706397587753521,0.0
eicu_setC,0.64,0.0,-1.5392686409635565,0.0
eicu_setC,0.65,0.0,-1.6118191735625154,0.0
eicu_setC,0.66,0.0,-1.688637384549648,0.0
eicu_setC,0.67,0.0,-1.7701112446875165,0.0
eicu_setC,0.68,0.0,-1.8566772210840012,0.0
eicu_setC,0.6900000000000001,0.0,-1.9488280991834854,0.0
eicu_setC,0.7000000000000001,0.0,-2.047122369156268,0.0
eicu_setC,0.71,0.0,-2.152195554299587,0.0
eicu_setC,0.72,0.0,-2.2647739669531433,0.0
eicu_setC,0.73,0.0,-2.385691521284741,0.0
eicu_setC,0.74,0.0,-2.515910425949539,0.0
eicu_setC,0.75,0.0,-2.656546842987521,0.0
eicu_setC,0.76,0.0,-2.8089029614453347,0.0
eicu_setC,0.77,0.0,-2.974507438029914,0.0
eicu_setC,0.78,0.0,-3.1551668670312742,0.0
eicu_setC,0.79,0.0,-3.3530319559375257,0.0
eicu_setC,0.8,0.0,-3.570683553734402,0.0
eicu_setC,0.81,0.0,-3.811245846036213,0.0
eicu_setC,0.8200000000000001,0.0,-4.078537281927114,0.0
eicu_setC,0.8300000000000001,0.0,-4.377274769099298,0.0
eicu_setC,0.84,0.0,-4.713354442168001,0.0
eicu_setC,0.85,0.0,-5.094244738312534,0.0
eicu_setC,0.86,0.0,-5.529547933906287,0.0
eicu_setC,0.87,0.0,-6.031820851899078,0.0
eicu_setC,0.88,0.0,-6.617805922890669,0.0
eicu_setC,0.89,0.0,-7.3103337340625485,0.0
eicu_setC,0.9,0.0,-8.141367107468806,0.0
eicu_pure_setC,0.01,0.034976493041009166,0.03489580908935747,0.0
eicu_pure_setC,0.02,0.02512931439857049,0.025047807141289694,0.0
eicu_pure_setC,0.03,0.016390327331464675,0.014996753606663814,0.0
eicu_pure_setC,0.04,0.011098310291858676,0.004736303123399892,0.0
eicu_pure_setC,0.05,0.007227746786320634,-0.005740156843722213,0.0
eicu_pure_setC,0.06,0.0039023433669967654,-0.0164395202144001,0.0
eicu_pure_setC,0.07,0.002781494144657514,-0.027368977421006573,0.0
eicu_pure_setC,0.08,0.0008682294797301808,-0.03853603152340881,0.0
eicu_pure_setC,0.09,-0.0009891797910231079,-0.0499485153863034,0.0
eicu_pure_setC,0.1,-0.0036183649086874905,-0.06161461000170678,0.0
eicu_pure_setC,0.11,-0.002105662852310188,-0.07354286404666976,0.0
eicu_pure_setC,0.12,-0.0013685239491691105,-0.08574221477447283,0.0
eicu_pure_setC,0.13,-0.0017197238554301966,-0.09822201034659322,0.0
eicu_pure_setC,0.14,-0.0015646768835065913,-0.1109920337227164,0.0
eicu_pure_setC,0.15,-0.0011385199240986719,-0.12406252823710132,0.0
eicu_pure_setC,0.16,-0.0005998098163996783,-0.1374442250018287,0.0
eicu_pure_setC,0.17,-0.0005107989561934374,-0.1511483722910074,0.0
eicu_pure_setC,0.18,-0.00029972649956914305,-0.165186767075044,0.0
eicu_pure_setC,0.19,-0.00043238322808215277,-0.17957178889078532,0.0
eicu_pure_setC,0.2,-0.00030721966205837174,-0.19431643625192013,0.0
eicu_pure_setC,0.21,-0.00024499795835034705,-0.20943436582472924,0.0
eicu_pure_setC,0.22,-0.00017330339910985072,-0.22493993461735395,0.0
eicu_pure_setC,0.23,0.0,-0.24084824545654038,0.0
eicu_pure_setC,0.24,0.0,-0.2571751960546528,0.0
eicu_pure_setC,0.25,0.0,-0.2739375320020481,0.0
eicu_pure_setC,0.26,0.0,-0.29115290405612987,0.0
eicu_pure_setC,0.27,0.0,-0.3088399301390906,0.0
eicu_pure_setC,0.28,0.0,-0.32701826250213356,0.0
eicu_pure_setC,0.29,0.0,-0.34570866056554383,0.0
eicu_pure_setC,0.3,0.0,-0.3649330700021945,0.0
eicu_pure_setC,0.31,0.0,-0.38471470869787844,0.0
eicu_pure_setC,0.32,0.0,-0.40507816029637667,0.0
eicu_pure_setC,0.33,0.0,-0.42604947612169575,0.0
eicu_pure_setC,0.34,0.0,-0.4476562863659639,0.0
eicu_pure_setC,0.35000000000000003,0.0,-0.46992792154082486,0.0
eicu_pure_setC,0.36,0.0,-0.4928955453149002,0.0
eicu_pure_setC,0.37,0.0,-0.5165923000024383,0.0
eicu_pure_setC,0.38,0.0,-0.5410534661315098,0.0
eicu_pure_setC,0.39,0.0,-0.5663166377074362,0.0
eicu_pure_setC,0.4,0.0,-0.5924219150025603,0.0
eicu_pure_setC,0.41000000000000003,0.0,-0.6194121169517561,0.0
eicu_pure_setC,0.42,0.0,-0.6473330155198898,0.0
eicu_pure_setC,0.43,0.0,-0.6762335947395369,0.0
eicu_pure_setC,0.44,0.0,-0.706166337502743,0.0
eicu_pure_setC,0.45,0.0,-0.7371875436391565,0.0
eicu_pure_setC,0.46,0.0,-0.7693576833361779,0.0
eicu_pure_setC,0.47000000000000003,0.0,-0.802741790568936,0.0
eicu_pure_setC,0.48,0.0,-0.8374099019260309,0.0
eicu_pure_setC,0.49,0.0,-0.8734375470618354,0.0
eicu_pure_setC,0.5,0.0,-0.9109062980030722,0.0
eicu_pure_setC,0.51,0.0,-0.9499043857174206,0.0
eicu_pure_setC,0.52,0.0,-0.9905273937532004,0.0
eicu_pure_setC,0.53,0.0,-1.0328790404288004,0.0
eicu_pure_setC,0.54,0.0,-1.0770720630468178,0.0
eicu_pure_setC,0.55,0.0,-1.123229220003414,0.0
eicu_pure_setC,0.56,0.0,-1.171484429548946,0.0
eicu_pure_setC,0.5700000000000001,0.0,-1.2219840674454332,0.0
eicu_pure_setC,0.58,0.0,-1.2748884500036572,0.0
eicu_pure_setC,0.59,0.0,-1.3303735341500877,0.0
eicu_pure_setC,0.6,0.0,-1.3886328725038402,0.0
eicu_pure_setC,0.61,0.0,-1.449879869234708,0.0
eicu_pure_setC,0.62,0.0,-1.5143503921093056,0.0
eicu_pure_setC,0.63,0.0,-1.5823058081122596,0.0
eicu_pure_setC,0.64,0.0,-1.654036525004267,0.0
eicu_pure_setC,0.65,0.0,-1.729866140004389,0.0
eicu_pure_setC,0.66,0.0,-1.8101563205927536,0.0
eicu_pure_setC,0.67,0.0,-1.895312572731928,0.0
eicu_pure_setC,0.68,0.0,-1.9857910906298006,0.0
eicu_pure_setC,0.6900000000000001,0.0,-2.08210693226302,0.0
eicu_pure_setC,0.7000000000000001,0.0,-2.1848438300051205,0.0
eicu_pure_setC,0.71,0.0,-2.294666031039779,0.0
eicu_pure_setC,0.72,0.0,-2.4123326750054854,0.0
eicu_pure_setC,0.73,0.0,-2.5387153666723554,0.0
eicu_pure_setC,0.74,0.0,-2.674819803852061,0.0
eicu_pure_setC,0.75,0.0,-2.8218125960061444,0.0
eicu_pure_setC,0.76,0.0,-2.9810547875064004,0.0
eicu_pure_setC,0.77,0.0,-3.154144126093635,0.0
eicu_pure_setC,0.78,0.0,-3.3429688590978914,0.0
eicu_pure_setC,0.79,0.0,-3.5497769000073154,0.0
eicu_pure_setC,0.8,0.0,-3.777265745007681,0.0
eicu_pure_setC,0.81,0.0,-4.028700784218612,0.0
eicu_pure_setC,0.8200000000000001,0.0,-4.308073050008535,0.0
eicu_pure_setC,0.8300000000000001,0.0,-4.620312641185508,0.0
eicu_pure_setC,0.84,0.0,-4.9715821812596,0.0
eicu_pure_setC,0.85,0.0,-5.36968766001024,0.0
eicu_pure_setC,0.86,0.0,-5.824665350010972,0.0
eicu_pure_setC,0.87,0.0,-6.349639607704123,0.0
eicu_pure_setC,0.88,0.0,-6.962109575012801,0.0
eicu_pure_setC,0.89,0.0,-7.685937718195784,0.0
eicu_pure_setC,0.9,0.0,-8.554531490015364,0.0
